60	728
62	1205
64	232
66	439
68	433
70	583
72	589
74	643
76	657
78	814
80	1074
82	1254
84	1245
86	1568
88	1277
90	1468
92	1637
94	1637
96	1857
98	1759
100	2612
102	2401
104	2140
106	1900
108	2706
110	2927
112	3181
114	3291
116	3157
118	2864
120	3823
122	3640
124	3529
126	3857
128	4846
130	3862
132	5407
134	5539
136	5698
138	6145
140	6423
142	6005
144	5044
146	7447
148	6774
150	8240
